+===============================+===============================+==================================================================================+
| Launch Setup Clock            | Launch Hold Clock             | Pin                                                                              |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[13]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[14]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[16]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[15]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[20]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[18]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[17]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[19]/R                  |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[7]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[1]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[2]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[4]/R                   |
| clk_out1_mb_usb_clk_wiz_1_0_1 | clk_out1_mb_usb_clk_wiz_1_0_1 | mb_block/hdmi_text_controller_0/inst/timeA/count_60hz_reg[3]/R                   |
